试卷名,编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,24-B,关于图中甲、乙、丙、丁四地自然条件与农业发展的叙述，正确的是	乙地地势平坦，适宜大规模机械化生产,y,,3 15,,,关于 图 中 甲、乙、丙、丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦 ， 适宜 大规模 机械化 生产,关于 图 中 甲 、 乙 、 丙 、 丁 四 地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦 ， 适宜 大规模 机械化 生产,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc NN VA PU VV JJ NN NN,,影响_0（乙地地势平坦，大规模机械化生产，适宜）,影响_0（乙地地势平坦，大规模机械化生产，适宜）,0_19,0_19,影响,影响,,,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦 ， 适宜 大规模 机械化 生产,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦 ， 适宜 大规模 机械化 生产,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc NN NN PU VV JJ NN NN,( (IP (PP (P 关于) (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲、乙、丙、丁四地)) (NP (NN 自然) (NN 条件) (CC 与) (NN 农业) (NN 发展))) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 乙地) (NN 地势)) (VP (VP (VA 平坦)) (PU ，) (VP (VV 适宜) (NP (NP (ADJP (JJ 大规模)) (NP (NN 机械化))) (NP (NN 生产)))))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,24-B-0,关于图中甲、乙、丙、丁四地自然条件与农业发展的叙述，正确的是	乙地地势平坦,ed-ori,,3 15,,,关于 图 中 甲、乙、丙、丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦,关于 图 中 甲 、 乙 、 丙 、 丁 四 地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc NN VA,,实体信息陈述_0（乙地，地势，平坦）,实体信息陈述_0（乙地，地势，平坦）,,,实体信息陈述,实体信息陈述,,,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 地势 平坦,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc NN NN,( (IP (PP (P 关于) (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲、乙、丙、丁四地)) (NP (NN 自然) (NN 条件) (CC 与) (NN 农业) (NN 发展))) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 乙地)) (NP (NN 地势)) (VP (VA 平坦))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,24-B-1,关于图中甲、乙、丙、丁四地自然条件与农业发展的叙述，正确的是	乙地适宜大规模机械化生产,ed-mod,,3 15,,,关于 图 中 甲、乙、丙、丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 适宜 大规模 机械化 生产,关于 图 中 甲 、 乙 、 丙 、 丁 四 地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 适宜 大规模 机械化 生产,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc VV JJ NN NN,,实体信息陈述_0（乙地，适宜，大规模机械化生产）,实体信息陈述_0（乙地，适宜，大规模机械化生产）,,,实体信息陈述,实体信息陈述,,,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 适宜 大规模 机械化 生产,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 乙地 适宜 大规模 机械化 生产,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc VV JJ NN NN,( (IP (PP (P 关于) (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲、乙、丙、丁四地)) (NP (NN 自然) (NN 条件) (CC 与) (NN 农业) (NN 发展))) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 乙地)) (VP (VV 适宜) (NP (NP (ADJP (JJ 大规模)) (NP (NN 机械化))) (NP (NN 生产))))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,24-D,关于图中甲、乙、丙、丁四地自然条件与农业发展的叙述，正确的是	丁地夏季低温，适宜发展多种经营,y,16,3 15,,,关于 图 中 甲、乙、丙、丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 丁地 夏季 低温 ， 适宜 发展 多种 经营,关于 图 中 甲 、 乙 、 丙 、 丁 四 地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 丁地 夏季 低温 ， 适宜 发展 多种 经营,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc time VA PU AD VV NN NN,,影响_0（丁地夏季低温，发展多种经营，适宜）,影响_0（丁地夏季低温，发展多种经营，适宜）,0_19,0_19,影响,影响,16,,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 丁地 夏季 低温 ， 适宜 发展 多种 经营,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 丁地 夏季 低温 ， 适宜 发展 多种 经营,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc time VV PU AD VV NN VV,( (IP (PP (P 关于) (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲、乙、丙、丁四地)) (NP (NN 自然) (NN 条件) (CC 与) (NN 农业) (NN 发展))) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (NP (NP (NR 丁地)) (NP (NT 夏季)) (CP (IP (VP (VP (VA 低温)) (PU ，) (VP (ADVP (AD 适宜)) (VP (VV 发展)))))) (NP (NN 多种) (NN 经营))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,24-D-0,关于图中甲、乙、丙、丁四地自然条件与农业发展的叙述，正确的是	丁地夏季低温,ed-ori,16,3 15,,,关于 图 中 甲、乙、丙、丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 丁地 夏季 低温,关于 图 中 甲 、 乙 、 丙 、 丁 四 地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 丁地 夏季 低温,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc time VA,,实体信息陈述_0（丁地，夏季，低温）,实体信息陈述_0（丁地，夏季，低温）,,,实体信息陈述,实体信息陈述,16,,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 丁地 夏季 低温,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 丁地 夏季 低温,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc time VV,( (IP (PP (P 关于) (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲、乙、丙、丁四地)) (NP (NN 自然) (NN 条件) (CC 与) (NN 农业) (NN 发展))) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 丁地)) (VP (NP (NT 夏季)) (VP (VA 低温)))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,24-D-1,关于图中甲、乙、丙、丁四地自然条件与农业发展的叙述，正确的是	丁地适宜发展多种经营,ed-mod,,3 15,,,关于 图 中 甲、乙、丙、丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 丁地 适宜 发展 多种 经营,关于 图 中 甲 、 乙 、 丙 、 丁 四 地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 丁地 适宜 发展 多种 经营,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc AD VV NN NN,,实体信息陈述_0（丁地，适宜发展，多种经营）,实体信息陈述_0（丁地，适宜发展，多种经营）,,,实体信息陈述,实体信息陈述,,,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 丁地 适宜 发展 多种 经营,关于 图中甲 、 乙 、 丙 、 丁四地 自然 条件 与 农业 发展 的 叙述 ， 正确 的 是 丁地 适宜 发展 多种 经营,P NN LC loc NN NN CC NN NN DEG NN PU VA DEC VC loc AD VV NN VV,( (IP (PP (P 关于) (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR 甲、乙、丙、丁四地)) (NP (NN 自然) (NN 条件) (CC 与) (NN 农业) (NN 发展))) (DEG 的)) (NP (NN 叙述)))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NR 丁地)) (VP (ADVP (AD 适宜)) (VP (VV 发展) (NP (NN 多种) (NN 经营))))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,25-B,关于图示地区自然地理环境的叙述，正确的是	嫩江及其支流汛期长，封冻期长,y,,10,3 14 17,,关于 图示 地区 自然地理环境 的 叙述 ， 正确 的 是 嫩江 及 其 支流 汛期 长 ， 封冻期 长,关于 图示 地区 自然 地理 环境 的 叙述 ， 正确 的 是 嫩江 及 其 支流 汛期 长 ， 封冻期 长,P VA NN term DEG NN PU VA DEC VC loc CC PN NN term VA PU term VA,,实体信息陈述_0（嫩江及其支流，汛期，长）实体信息陈述_1（嫩江及其支流，封冻期，长）,实体信息陈述_0（嫩江及其支流，汛期，长）实体信息陈述_1（嫩江及其支流，封冻期，长）,,,实体信息陈述,实体信息陈述,,,关于 图示 地区 自然地理环境 的 叙述 ， 正确 的 是 嫩江 及 其 支流 汛期 长 ， 封冻期 长,关于 图示 地区 自然地理环境 的 叙述 ， 正确 的 是 嫩江 及 其 支流 汛期 长 ， 封冻期 长,P NN NN term DEG NN PU VA DEC VC loc CC PN NN term VA PU term VA,( (IP (NP (DNP (PP (P 关于) (NP (CP (VP (VA 图示))) (NP (NN 地区) (NN 自然地理环境)))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NP (NR 嫩江)) (CC 及) (NP (NP (PN 其)) (NP (NN 支流)))) (IP (IP (NP (NN 汛期)) (VP (VA 长))) (PU ，) (IP (NP (NN 封冻期)) (VP (VA 长))))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,25-B-0,关于图示地区自然地理环境的叙述，正确的是	嫩江及其支流汛期长,ed-ori,,10,3 14,,关于 图示 地区 自然地理环境 的 叙述 ， 正确 的 是 嫩江 及 其 支流 汛期 长,关于 图示 地区 自然 地理 环境 的 叙述 ， 正确 的 是 嫩江 及 其 支流 汛期 长,P VA NN term DEG NN PU VA DEC VC loc CC PN NN term VA,,实体信息陈述_0（嫩江及其支流，汛期，长）,实体信息陈述_0（嫩江及其支流，汛期，长）,,,实体信息陈述,实体信息陈述,,,关于 图示 地区 自然地理环境 的 叙述 ， 正确 的 是 嫩江 及 其 支流 汛期 长,关于 图示 地区 自然地理环境 的 叙述 ， 正确 的 是 嫩江 及 其 支流 汛期 长,P NN NN term DEG NN PU VA DEC VC loc CC PN NN term VA,( (IP (NP (DNP (PP (P 关于) (NP (CP (VP (VA 图示))) (NP (NN 地区) (NN 自然地理环境)))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NP (NR 嫩江)) (CC 及) (NP (NP (PN 其)) (NP (NN 支流)))) (NP (NN 汛期)) (VP (VA 长))))) )
科大讯飞-地理测试11（北京市海淀区高三第一学期期末练习）,25-B-1,关于图示地区自然地理环境的叙述，正确的是	嫩江及其支流封冻期长,ed-mod,,10,3 14,,关于 图示 地区 自然地理环境 的 叙述 ， 正确 的 是 嫩江 及 其 支流 封冻期 长,关于 图示 地区 自然 地理 环境 的 叙述 ， 正确 的 是 嫩江 及 其 支流 封冻期 长,P VA NN term DEG NN PU VA DEC VC loc CC PN NN term VA,,实体信息陈述_0（嫩江及其支流，封冻期，长）,实体信息陈述_0（嫩江及其支流，封冻期，长）,,,实体信息陈述,实体信息陈述,,,关于 图示 地区 自然地理环境 的 叙述 ， 正确 的 是 嫩江 及 其 支流 封冻期 长,关于 图示 地区 自然地理环境 的 叙述 ， 正确 的 是 嫩江 及 其 支流 封冻期 长,P NN NN term DEG NN PU VA DEC VC loc CC PN NN term VA,( (IP (NP (DNP (PP (P 关于) (NP (CP (VP (VA 图示))) (NP (NN 地区) (NN 自然地理环境)))) (DEG 的)) (NP (NN 叙述))) (PU ，) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NP (NR 嫩江)) (CC 及) (NP (NP (PN 其)) (NP (NN 支流) (NN 封冻期)))) (VP (VA 长))))) )
科大讯飞-地理测试12（北京市西城区2013届高三第一学期期末试卷）,26-A,黑龙江省和西藏自治区沼泽湿地成因的相似之处是	降水丰富，集中于夏季,y,16,0 2,3 4,,黑龙江省 和 西藏自治区 沼泽 湿地 成因 的 相似 之 处 是 降水 丰富 ， 集中 于 夏季,黑龙江省 和 西藏 自治区 沼泽 湿地 成因 的 相似 之 处 是 降水 丰富 ， 集中 于 夏季,loc CC loc term term NN DEG VA DEC NN VC VV VA PU VV P time,,比较_0（黑龙江省的沼泽湿地成因是降水丰富&#44;集中于夏季，西藏自治区的沼泽湿地成因是降水丰富&#44;集中于夏季，相似）,比较_0（实体信息陈述_1（黑龙江省的沼泽湿地，成因，降水丰富&#44;集中于夏季），实体信息陈述_2（西藏自治区的沼泽湿地，成因，降水丰富&#44;集中于夏季），相似）,0_7,0_7,比较,比较 实体信息陈述,16,,黑龙江省 和 西藏 自治区 沼泽 湿地 成因 的 相似 之 处 是 降水 丰富 ， 集中 于 夏季,黑龙江省 和 西藏自治区 沼泽 湿地 成因 的 相似 之 处 是 降水 丰富 ， 集中 于 夏季,loc CC loc term term NN DEG VA DEC NN VC VV VA PU VV P time,( (IP (IP (NP (NP (NR 黑龙江省) (CC 和) (NR 西藏自治区)) (DNP (NP (NN 沼泽) (NN 湿地) (NN 成因)) (DEG 的)) (CP (IP (VP (VA 相似))) (DEC 之)) (NP (NN 处))) (VP (VC 是) (VP (VP (VV 降水)) (VP (VA 丰富))))) (PU ，) (IP (VP (VV 集中) (PP (P 于) (NP (NT 夏季)))))) )
科大讯飞-地理测试12（北京市西城区2013届高三第一学期期末试卷）,26-A-0,黑龙江省和西藏自治区沼泽湿地成因的相似之处是	降水丰富,ed-ori,,0 2,3 4,,黑龙江省 和 西藏自治区 沼泽 湿地 成因 的 相似 之 处 是 降水 丰富,黑龙江省 和 西藏 自治区 沼泽 湿地 成因 的 相似 之 处 是 降水 丰富,loc CC loc term term NN DEG VA DEC NN VC VV VA,,比较_0（黑龙江省的沼泽湿地成因是降水丰富，西藏自治区的沼泽湿地成因是降水丰富，相似）,比较_0（实体信息陈述_1（黑龙江省的沼泽湿地，成因，降水丰富），实体信息陈述_2（西藏自治区的沼泽湿地，成因，降水丰富），相似）,0_7,0_7,比较,比较 实体信息陈述,,,黑龙江省 和 西藏 自治区 沼泽 湿地 成因 的 相似 之 处 是 降水 丰富,黑龙江省 和 西藏自治区 沼泽 湿地 成因 的 相似 之 处 是 降水 丰富,loc CC loc term term NN DEG VA DEC NN VC VV VA,( (IP (NP (NR 黑龙江省) (CC 和) (NR 西藏自治区)) (NP (DNP (NP (NN 沼泽) (NN 湿地) (NN 成因)) (DEG 的)) (CP (IP (VP (VA 相似))) (DEC 之)) (NP (NN 处))) (VP (VC 是) (VP (VP (VV 降水)) (VP (VA 丰富))))) )
科大讯飞-地理测试12（北京市西城区2013届高三第一学期期末试卷）,26-A-1,黑龙江省和西藏自治区沼泽湿地成因的相似之处是	降水集中于夏季,ed-mod,14,0 2,3 4,,黑龙江省 和 西藏自治区 沼泽 湿地 成因 的 相似 之 处 是 降水 集中 于 夏季,黑龙江省 和 西藏 自治区 沼泽 湿地 成因 的 相似 之 处 是 降水 集中 于 夏季,loc CC loc term term NN DEG VA DEC NN VC VV VV P time,,比较_0（黑龙江省的沼泽湿地成因是降水集中于夏季，西藏自治区的沼泽湿地成因是降水集中于夏季，相似）,比较_0（实体信息陈述_1（黑龙江省的沼泽湿地，成因，降水集中于夏季），实体信息陈述_2（西藏自治区的沼泽湿地，成因，降水集中于夏季），相似）,0_7,0_7,比较,比较 实体信息陈述,14,,黑龙江省 和 西藏 自治区 沼泽 湿地 成因 的 相似 之 处 是 降水 集中 于 夏季,黑龙江省 和 西藏自治区 沼泽 湿地 成因 的 相似 之 处 是 降水 集中 于 夏季,loc CC loc term term NN DEG VA DEC NN VC VV VV P time,( (IP (NP (DNP (NP (NP (NR 黑龙江省) (CC 和) (NR 西藏自治区)) (NP (NN 沼泽) (NN 湿地) (NN 成因))) (DEG 的)) (CP (IP (VP (VA 相似))) (DEC 之)) (NP (NN 处))) (VP (VC 是) (VP (VV 降水) (IP (VP (VV 集中) (PP (P 于) (NP (NT 夏季)))))))) )
